home_code,home_name,work_code,work_name,commuters
1609075,Niemodlin - obszar wiejski,215034,Jelcz-Laskowice - miasto,5
1609075,Niemodlin - obszar wiejski,223052,Kobierzyce,5
1609075,Niemodlin - obszar wiejski,264011,Wrocław,27
1609075,Niemodlin - obszar wiejski,1061011,Łódź,4
1609075,Niemodlin - obszar wiejski,1465011,M.st.Warszawa,14
1609075,Niemodlin - obszar wiejski,1601011,Brzeg,12
1609075,Niemodlin - obszar wiejski,1601022,Skarbimierz,32
1609075,Niemodlin - obszar wiejski,1601034,Grodków - miasto,48
1609075,Niemodlin - obszar wiejski,1601035,Grodków - obszar wiejski,22
1609075,Niemodlin - obszar wiejski,1601044,Lewin Brzeski - miasto,44
1609075,Niemodlin - obszar wiejski,1601045,Lewin Brzeski - obszar wiejski,11
1609075,Niemodlin - obszar wiejski,1605014,Gogolin - miasto,6
1609075,Niemodlin - obszar wiejski,1605024,Krapkowice - miasto,18
1609075,Niemodlin - obszar wiejski,1607035,Korfantów - obszar wiejski,8
1609075,Niemodlin - obszar wiejski,1607042,Łambinowice,9
1609075,Niemodlin - obszar wiejski,1607054,Nysa - miasto,21
1609075,Niemodlin - obszar wiejski,1609012,Chrząstowice,5
1609075,Niemodlin - obszar wiejski,1609022,Dąbrowa,31
1609075,Niemodlin - obszar wiejski,1609042,Komprachcice,19
1609075,Niemodlin - obszar wiejski,1609052,Łubniany,4
1609075,Niemodlin - obszar wiejski,1609074,Niemodlin - miasto,395
1609075,Niemodlin - obszar wiejski,1609084,Ozimek - miasto,3
1609075,Niemodlin - obszar wiejski,1609104,Prószków - miasto,5
1609075,Niemodlin - obszar wiejski,1609112,Tarnów Opolski,6
1609075,Niemodlin - obszar wiejski,1609124,Tułowice - miasto,94
1609075,Niemodlin - obszar wiejski,1609125,Tułowice - obszar wiejski,3
1609075,Niemodlin - obszar wiejski,1609132,Turawa,4
1609075,Niemodlin - obszar wiejski,1610044,Prudnik - miasto,3
1609075,Niemodlin - obszar wiejski,1611054,Strzelce Opolskie - miasto,5
1609075,Niemodlin - obszar wiejski,1661011,Opole,512
1609075,Niemodlin - obszar wiejski,2466011,Gliwice,4
1609075,Niemodlin - obszar wiejski,2469011,Katowice,4
1609084,Ozimek - miasto,264011,Wrocław,26
1609084,Ozimek - miasto,1261011,Kraków,8
1609084,Ozimek - miasto,1465011,M.st.Warszawa,21
1609084,Ozimek - miasto,1603011,Kędzierzyn-Koźle,4
1609084,Ozimek - miasto,1605015,Gogolin - obszar wiejski,5
1609084,Ozimek - miasto,1608014,Dobrodzień - miasto,15
1609084,Ozimek - miasto,1608015,Dobrodzień - obszar wiejski,25
1609084,Ozimek - miasto,1608034,Olesno - miasto,3
1609084,Ozimek - miasto,1608072,Zębowice,3
1609084,Ozimek - miasto,1609012,Chrząstowice,46
1609084,Ozimek - miasto,1609032,Dobrzeń Wielki,3
1609084,Ozimek - miasto,1609052,Łubniany,3
1609084,Ozimek - miasto,1609085,Ozimek - obszar wiejski,366
1609084,Ozimek - miasto,1609112,Tarnów Opolski,11
1609084,Ozimek - miasto,1609132,Turawa,24
1609084,Ozimek - miasto,1611012,Izbicko,14
1609084,Ozimek - miasto,1611034,Kolonowskie - miasto,41
1609084,Ozimek - miasto,1611035,Kolonowskie - obszar wiejski,3
1609084,Ozimek - miasto,1611054,Strzelce Opolskie - miasto,45
1609084,Ozimek - miasto,1611055,Strzelce Opolskie - obszar wiejski,4
1609084,Ozimek - miasto,1611065,Ujazd - obszar wiejski,4
1609084,Ozimek - miasto,1611074,Zawadzkie - miasto,8
1609084,Ozimek - miasto,1661011,Opole,546
1609084,Ozimek - miasto,2407011,Lubliniec,5
1609084,Ozimek - miasto,2407032,Ciasna,13
1609084,Ozimek - miasto,2464011,Częstochowa,3
1609084,Ozimek - miasto,2465011,Dąbrowa Górnicza,3
1609084,Ozimek - miasto,2466011,Gliwice,3
1609084,Ozimek - miasto,2469011,Katowice,6
1609084,Ozimek - miasto,2607022,Bałtów,4
1609084,Ozimek - miasto,3021084,Kostrzyn - miasto,3
1609085,Ozimek - obszar wiejski,264011,Wrocław,30
1609085,Ozimek - obszar wiejski,1261011,Kraków,5
1609085,Ozimek - obszar wiejski,1465011,M.st.Warszawa,22
1609085,Ozimek - obszar wiejski,1605015,Gogolin - obszar wiejski,4
1609085,Ozimek - obszar wiejski,1605024,Krapkowice - miasto,3
1609085,Ozimek - obszar wiejski,1606042,Świerczów,3
1609085,Ozimek - obszar wiejski,1608014,Dobrodzień - miasto,26
1609085,Ozimek - obszar wiejski,1608015,Dobrodzień - obszar wiejski,41
1609085,Ozimek - obszar wiejski,1608034,Olesno - miasto,3
1609085,Ozimek - obszar wiejski,1608072,Zębowice,5
1609085,Ozimek - obszar wiejski,1609012,Chrząstowice,63
1609085,Ozimek - obszar wiejski,1609022,Dąbrowa,3
1609085,Ozimek - obszar wiejski,1609032,Dobrzeń Wielki,3
1609085,Ozimek - obszar wiejski,1609052,Łubniany,8
1609085,Ozimek - obszar wiejski,1609075,Niemodlin - obszar wiejski,3
1609085,Ozimek - obszar wiejski,1609084,Ozimek - miasto,759
1609085,Ozimek - obszar wiejski,1609112,Tarnów Opolski,16
1609085,Ozimek - obszar wiejski,1609132,Turawa,70
1609085,Ozimek - obszar wiejski,1611012,Izbicko,15
1609085,Ozimek - obszar wiejski,1611022,Jemielnica,3
1609085,Ozimek - obszar wiejski,1611034,Kolonowskie - miasto,45
1609085,Ozimek - obszar wiejski,1611035,Kolonowskie - obszar wiejski,18
1609085,Ozimek - obszar wiejski,1611054,Strzelce Opolskie - miasto,43
1609085,Ozimek - obszar wiejski,1611055,Strzelce Opolskie - obszar wiejski,8
1609085,Ozimek - obszar wiejski,1611065,Ujazd - obszar wiejski,3
1609085,Ozimek - obszar wiejski,1611074,Zawadzkie - miasto,20
1609085,Ozimek - obszar wiejski,1661011,Opole,597
1609085,Ozimek - obszar wiejski,2407032,Ciasna,4
1609085,Ozimek - obszar wiejski,2466011,Gliwice,3
1609085,Ozimek - obszar wiejski,3012044,Krotoszyn - miasto,4
1609085,Ozimek - obszar wiejski,3064011,Poznań,3
1609092,Popielów,215011,Oława,11
1609092,Popielów,215034,Jelcz-Laskowice - miasto,9
1609092,Popielów,215042,Oława,6
1609092,Popielów,264011,Wrocław,30
1609092,Popielów,1261011,Kraków,3
1609092,Popielów,1465011,M.st.Warszawa,11
1609092,Popielów,1601011,Brzeg,83
1609092,Popielów,1601022,Skarbimierz,66
1609092,Popielów,1601044,Lewin Brzeski - miasto,7
1609092,Popielów,1601045,Lewin Brzeski - obszar wiejski,8
1609092,Popielów,1601052,Lubsza,21
1609092,Popielów,1606024,Namysłów - miasto,6
1609092,Popielów,1606025,Namysłów - obszar wiejski,3
1609092,Popielów,1606032,Pokój,36
1609092,Popielów,1606042,Świerczów,5
1609092,Popielów,1609022,Dąbrowa,4
1609092,Popielów,1609032,Dobrzeń Wielki,320
1609092,Popielów,1609052,Łubniany,22
1609092,Popielów,1609062,Murów,14
1609092,Popielów,1609074,Niemodlin - miasto,4
1609092,Popielów,1609105,Prószków - obszar wiejski,3
1609092,Popielów,1609132,Turawa,7
1609092,Popielów,1661011,Opole,541
1609092,Popielów,3012044,Krotoszyn - miasto,5
1609104,Prószków - miasto,264011,Wrocław,7
1609104,Prószków - miasto,1465011,M.st.Warszawa,10
1609104,Prószków - miasto,1605024,Krapkowice - miasto,13
1609104,Prószków - miasto,1609042,Komprachcice,10
1609104,Prószków - miasto,1609052,Łubniany,5
1609104,Prószków - miasto,1609074,Niemodlin - miasto,3
1609104,Prószków - miasto,1609105,Prószków - obszar wiejski,53
1609104,Prószków - miasto,1610024,Głogówek - miasto,3
1609104,Prószków - miasto,1661011,Opole,287
1609104,Prószków - miasto,2469011,Katowice,4
1609105,Prószków - obszar wiejski,264011,Wrocław,19
1609105,Prószków - obszar wiejski,1261011,Kraków,4
1609105,Prószków - obszar wiejski,1465011,M.st.Warszawa,17
1609105,Prószków - obszar wiejski,1605014,Gogolin - miasto,7
1609105,Prószków - obszar wiejski,1605015,Gogolin - obszar wiejski,18
1609105,Prószków - obszar wiejski,1605024,Krapkowice - miasto,35
1609105,Prószków - obszar wiejski,1605025,Krapkowice - obszar wiejski,11
1609105,Prószków - obszar wiejski,1605032,Strzeleczki,3
1609105,Prószków - obszar wiejski,1605054,Zdzieszowice - miasto,3
1609105,Prószków - obszar wiejski,1609012,Chrząstowice,8
1609105,Prószków - obszar wiejski,1609022,Dąbrowa,13
1609105,Prószków - obszar wiejski,1609032,Dobrzeń Wielki,4
1609105,Prószków - obszar wiejski,1609042,Komprachcice,28
1609105,Prószków - obszar wiejski,1609052,Łubniany,6
1609105,Prószków - obszar wiejski,1609104,Prószków - miasto,267
1609105,Prószków - obszar wiejski,1609112,Tarnów Opolski,5
1609105,Prószków - obszar wiejski,1609132,Turawa,4
1609105,Prószków - obszar wiejski,1610014,Biała - miasto,3
1609105,Prószków - obszar wiejski,1661011,Opole,729
1609105,Prószków - obszar wiejski,2466011,Gliwice,3
1609105,Prószków - obszar wiejski,3064011,Poznań,3
1609112,Tarnów Opolski,264011,Wrocław,24
1609112,Tarnów Opolski,1465011,M.st.Warszawa,17
1609112,Tarnów Opolski,1603011,Kędzierzyn-Koźle,6
1609112,Tarnów Opolski,1605014,Gogolin - miasto,32
1609112,Tarnów Opolski,1605015,Gogolin - obszar wiejski,113
1609112,Tarnów Opolski,1605024,Krapkowice - miasto,44
1609112,Tarnów Opolski,1605042,Walce,3
1609112,Tarnów Opolski,1605054,Zdzieszowice - miasto,3
1609112,Tarnów Opolski,1605055,Zdzieszowice - obszar wiejski,3
1609112,Tarnów Opolski,1609012,Chrząstowice,71
1609112,Tarnów Opolski,1609022,Dąbrowa,5
1609112,Tarnów Opolski,1609052,Łubniany,6
1609112,Tarnów Opolski,1609084,Ozimek - miasto,26
1609112,Tarnów Opolski,1609085,Ozimek - obszar wiejski,6
1609112,Tarnów Opolski,1609105,Prószków - obszar wiejski,5
1609112,Tarnów Opolski,1609132,Turawa,11
1609112,Tarnów Opolski,1611012,Izbicko,41
1609112,Tarnów Opolski,1611045,Leśnica - obszar wiejski,3
1609112,Tarnów Opolski,1611054,Strzelce Opolskie - miasto,77
1609112,Tarnów Opolski,1611055,Strzelce Opolskie - obszar wiejski,4
1609112,Tarnów Opolski,1611074,Zawadzkie - miasto,3
1609112,Tarnów Opolski,1661011,Opole,1100
1609112,Tarnów Opolski,2466011,Gliwice,7
1609112,Tarnów Opolski,2469011,Katowice,4
1609112,Tarnów Opolski,3062011,Konin,3
1609124,Tułowice - miasto,264011,Wrocław,13
1609124,Tułowice - miasto,1465011,M.st.Warszawa,10
1609124,Tułowice - miasto,1601011,Brzeg,4
1609124,Tułowice - miasto,1605024,Krapkowice - miasto,3
1609124,Tułowice - miasto,1607034,Korfantów - miasto,7
1609124,Tułowice - miasto,1607035,Korfantów - obszar wiejski,4
1609124,Tułowice - miasto,1607042,Łambinowice,17
1609124,Tułowice - miasto,1607054,Nysa - miasto,12
1609124,Tułowice - miasto,1609022,Dąbrowa,5
1609124,Tułowice - miasto,1609042,Komprachcice,13
1609124,Tułowice - miasto,1609074,Niemodlin - miasto,93
1609124,Tułowice - miasto,1609075,Niemodlin - obszar wiejski,16
1609124,Tułowice - miasto,1609104,Prószków - miasto,4
1609124,Tułowice - miasto,1609125,Tułowice - obszar wiejski,25
1609124,Tułowice - miasto,1661011,Opole,322
1609124,Tułowice - miasto,2469011,Katowice,3
1609125,Tułowice - obszar wiejski,264011,Wrocław,4
1609125,Tułowice - obszar wiejski,1465011,M.st.Warszawa,3
1609125,Tułowice - obszar wiejski,1607034,Korfantów - miasto,5
1609125,Tułowice - obszar wiejski,1607042,Łambinowice,5
1609125,Tułowice - obszar wiejski,1609022,Dąbrowa,3
1609125,Tułowice - obszar wiejski,1609042,Komprachcice,10
1609125,Tułowice - obszar wiejski,1609074,Niemodlin - miasto,34
1609125,Tułowice - obszar wiejski,1609075,Niemodlin - obszar wiejski,7
1609125,Tułowice - obszar wiejski,1609124,Tułowice - miasto,80
1609125,Tułowice - obszar wiejski,1661011,Opole,127
1609132,Turawa,223052,Kobierzyce,3
1609132,Turawa,264011,Wrocław,17
1609132,Turawa,613052,Podedwórze,3
1609132,Turawa,1465011,M.st.Warszawa,33
1609132,Turawa,1604024,Kluczbork - miasto,11
1609132,Turawa,1604032,Lasowice Wielkie,8
1609132,Turawa,1605024,Krapkowice - miasto,4
1609132,Turawa,1606032,Pokój,3
1609132,Turawa,1607054,Nysa - miasto,3
1609132,Turawa,1608014,Dobrodzień - miasto,3
1609132,Turawa,1608034,Olesno - miasto,5
1609132,Turawa,1608072,Zębowice,6
1609132,Turawa,1609012,Chrząstowice,22
1609132,Turawa,1609022,Dąbrowa,3
1609132,Turawa,1609032,Dobrzeń Wielki,16
1609132,Turawa,1609042,Komprachcice,4
1609132,Turawa,1609052,Łubniany,99
1609132,Turawa,1609062,Murów,11
1609132,Turawa,1609084,Ozimek - miasto,70
1609132,Turawa,1609085,Ozimek - obszar wiejski,115
1609132,Turawa,1609105,Prószków - obszar wiejski,3
1609132,Turawa,1609112,Tarnów Opolski,11
1609132,Turawa,1611012,Izbicko,3
1609132,Turawa,1611054,Strzelce Opolskie - miasto,15
1609132,Turawa,1661011,Opole,1247
1609132,Turawa,2469011,Katowice,5
1609132,Turawa,3012044,Krotoszyn - miasto,3
1609132,Turawa,3064011,Poznań,5
1610014,Biała - miasto,264011,Wrocław,7
1610014,Biała - miasto,1465011,M.st.Warszawa,5
1610014,Biała - miasto,1605014,Gogolin - miasto,3
1610014,Biała - miasto,1605024,Krapkowice - miasto,13
1610014,Biała - miasto,1605032,Strzeleczki,18
1610014,Biała - miasto,1607034,Korfantów - miasto,6
1610014,Biała - miasto,1607035,Korfantów - obszar wiejski,5
1610014,Biała - miasto,1607054,Nysa - miasto,8
1610014,Biała - miasto,1609074,Niemodlin - miasto,5
1610014,Biała - miasto,1609105,Prószków - obszar wiejski,5
1610014,Biała - miasto,1610015,Biała - obszar wiejski,31
1610014,Biała - miasto,1610024,Głogówek - miasto,19
1610014,Biała - miasto,1610025,Głogówek - obszar wiejski,5
1610014,Biała - miasto,1610032,Lubrza,4
1610014,Biała - miasto,1610044,Prudnik - miasto,75
1610014,Biała - miasto,1611054,Strzelce Opolskie - miasto,4
1610014,Biała - miasto,1661011,Opole,43
1610015,Biała - obszar wiejski,261011,Jelenia Góra,3
1610015,Biała - obszar wiejski,264011,Wrocław,12
1610015,Biała - obszar wiejski,1465011,M.st.Warszawa,11
1610015,Biała - obszar wiejski,1603011,Kędzierzyn-Koźle,5
1610015,Biała - obszar wiejski,1603042,Pawłowiczki,3
1610015,Biała - obszar wiejski,1605014,Gogolin - miasto,29
1610015,Biała - obszar wiejski,1605015,Gogolin - obszar wiejski,4
1610015,Biała - obszar wiejski,1605024,Krapkowice - miasto,56
1610015,Biała - obszar wiejski,1605025,Krapkowice - obszar wiejski,6
1610015,Biała - obszar wiejski,1605032,Strzeleczki,87
1610015,Biała - obszar wiejski,1605042,Walce,4
1610015,Biała - obszar wiejski,1607014,Głuchołazy - miasto,3
1610015,Biała - obszar wiejski,1607034,Korfantów - miasto,15
1610015,Biała - obszar wiejski,1607035,Korfantów - obszar wiejski,18
1610015,Biała - obszar wiejski,1607042,Łambinowice,12
1610015,Biała - obszar wiejski,1607054,Nysa - miasto,10
1610015,Biała - obszar wiejski,1609012,Chrząstowice,3
1610015,Biała - obszar wiejski,1609042,Komprachcice,3
1610015,Biała - obszar wiejski,1609104,Prószków - miasto,28
1610015,Biała - obszar wiejski,1609105,Prószków - obszar wiejski,39
1610015,Biała - obszar wiejski,1610014,Biała - miasto,170
1610015,Biała - obszar wiejski,1610024,Głogówek - miasto,61
1610015,Biała - obszar wiejski,1610025,Głogówek - obszar wiejski,11
1610015,Biała - obszar wiejski,1610032,Lubrza,10
1610015,Biała - obszar wiejski,1610044,Prudnik - miasto,146
1610015,Biała - obszar wiejski,1610045,Prudnik - obszar wiejski,8
1610015,Biała - obszar wiejski,1611054,Strzelce Opolskie - miasto,7
1610015,Biała - obszar wiejski,1661011,Opole,141
1610015,Biała - obszar wiejski,2466011,Gliwice,3
1610015,Biała - obszar wiejski,2469011,Katowice,3
1610024,Głogówek - miasto,223052,Kobierzyce,4
1610024,Głogówek - miasto,264011,Wrocław,16
1610024,Głogówek - miasto,1261011,Kraków,7
1610024,Głogówek - miasto,1465011,M.st.Warszawa,17
1610024,Głogówek - miasto,1602034,Głubczyce - miasto,29
1610024,Głogówek - miasto,1602035,Głubczyce - obszar wiejski,5
1610024,Głogówek - miasto,1603011,Kędzierzyn-Koźle,87
1610024,Głogówek - miasto,1603042,Pawłowiczki,11
1610024,Głogówek - miasto,1603062,Reńska Wieś,4
1610024,Głogówek - miasto,1605014,Gogolin - miasto,5
1610024,Głogówek - miasto,1605015,Gogolin - obszar wiejski,3
1610024,Głogówek - miasto,1605024,Krapkowice - miasto,66
1610024,Głogówek - miasto,1605025,Krapkowice - obszar wiejski,8
1610024,Głogówek - miasto,1605032,Strzeleczki,15
1610024,Głogówek - miasto,1605042,Walce,36
1610024,Głogówek - miasto,1605054,Zdzieszowice - miasto,8
1610024,Głogówek - miasto,1607054,Nysa - miasto,4
1610024,Głogówek - miasto,1609104,Prószków - miasto,3
1610024,Głogówek - miasto,1610014,Biała - miasto,3
1610024,Głogówek - miasto,1610015,Biała - obszar wiejski,3
1610024,Głogówek - miasto,1610025,Głogówek - obszar wiejski,96
1610024,Głogówek - miasto,1610044,Prudnik - miasto,35
1610024,Głogówek - miasto,1611054,Strzelce Opolskie - miasto,10
1610024,Głogówek - miasto,1661011,Opole,59
1610024,Głogówek - miasto,2411072,Pietrowice Wielkie,9
1610024,Głogówek - miasto,2466011,Gliwice,3
1610024,Głogówek - miasto,2469011,Katowice,6
1610025,Głogówek - obszar wiejski,264011,Wrocław,13
1610025,Głogówek - obszar wiejski,1465011,M.st.Warszawa,17
1610025,Głogówek - obszar wiejski,1602022,Branice,3
1610025,Głogówek - obszar wiejski,1602034,Głubczyce - miasto,56
1610025,Głogówek - obszar wiejski,1602035,Głubczyce - obszar wiejski,14
1610025,Głogówek - obszar wiejski,1603011,Kędzierzyn-Koźle,155
1610025,Głogówek - obszar wiejski,1603032,Cisek,3
1610025,Głogówek - obszar wiejski,1603042,Pawłowiczki,16
1610025,Głogówek - obszar wiejski,1603062,Reńska Wieś,16
1610025,Głogówek - obszar wiejski,1605014,Gogolin - miasto,7
1610025,Głogówek - obszar wiejski,1605015,Gogolin - obszar wiejski,3
1610025,Głogówek - obszar wiejski,1605024,Krapkowice - miasto,62
1610025,Głogówek - obszar wiejski,1605025,Krapkowice - obszar wiejski,8
1610025,Głogówek - obszar wiejski,1605032,Strzeleczki,42
1610025,Głogówek - obszar wiejski,1605042,Walce,47
1610025,Głogówek - obszar wiejski,1605054,Zdzieszowice - miasto,4
1610025,Głogówek - obszar wiejski,1607015,Głuchołazy - obszar wiejski,3
1610025,Głogówek - obszar wiejski,1607054,Nysa - miasto,7
1610025,Głogówek - obszar wiejski,1610014,Biała - miasto,6
1610025,Głogówek - obszar wiejski,1610015,Biała - obszar wiejski,4
1610025,Głogówek - obszar wiejski,1610024,Głogówek - miasto,487
1610025,Głogówek - obszar wiejski,1610032,Lubrza,4
1610025,Głogówek - obszar wiejski,1610044,Prudnik - miasto,52
1610025,Głogówek - obszar wiejski,1611054,Strzelce Opolskie - miasto,12
1610025,Głogówek - obszar wiejski,1661011,Opole,56
1610025,Głogówek - obszar wiejski,2411011,Racibórz,3
1610025,Głogówek - obszar wiejski,2411072,Pietrowice Wielkie,13
1610025,Głogówek - obszar wiejski,2464011,Częstochowa,4
1610025,Głogówek - obszar wiejski,2466011,Gliwice,4
1610025,Głogówek - obszar wiejski,2473011,Rybnik,3
1610032,Lubrza,223052,Kobierzyce,3
1610032,Lubrza,264011,Wrocław,12
1610032,Lubrza,1261011,Kraków,3
1610032,Lubrza,1465011,M.st.Warszawa,12
1610032,Lubrza,1601045,Lewin Brzeski - obszar wiejski,4
1610032,Lubrza,1602034,Głubczyce - miasto,8
1610032,Lubrza,1603011,Kędzierzyn-Koźle,13
1610032,Lubrza,1605024,Krapkowice - miasto,13
1610032,Lubrza,1605032,Strzeleczki,6
1610032,Lubrza,1607014,Głuchołazy - miasto,15
1610032,Lubrza,1607015,Głuchołazy - obszar wiejski,3
1610032,Lubrza,1607054,Nysa - miasto,17
1610032,Lubrza,1607055,Nysa - obszar wiejski,6
1610032,Lubrza,1610014,Biała - miasto,20
1610032,Lubrza,1610015,Biała - obszar wiejski,18
1610032,Lubrza,1610024,Głogówek - miasto,72
1610032,Lubrza,1610025,Głogówek - obszar wiejski,8
1610032,Lubrza,1610044,Prudnik - miasto,445
1610032,Lubrza,1610045,Prudnik - obszar wiejski,9
1610032,Lubrza,1611054,Strzelce Opolskie - miasto,7
1610032,Lubrza,1661011,Opole,54
1610044,Prudnik - miasto,214084,Twardogóra - miasto,3
1610044,Prudnik - miasto,223052,Kobierzyce,12
1610044,Prudnik - miasto,223092,Żórawina,3
1610044,Prudnik - miasto,264011,Wrocław,85
1610044,Prudnik - miasto,1061011,Łódź,4
1610044,Prudnik - miasto,1261011,Kraków,9
1610044,Prudnik - miasto,1465011,M.st.Warszawa,56
1610044,Prudnik - miasto,1602034,Głubczyce - miasto,36
1610044,Prudnik - miasto,1603011,Kędzierzyn-Koźle,39
1610044,Prudnik - miasto,1603062,Reńska Wieś,3
1610044,Prudnik - miasto,1605024,Krapkowice - miasto,68
1610044,Prudnik - miasto,1605032,Strzeleczki,28
1610044,Prudnik - miasto,1605042,Walce,6
1610044,Prudnik - miasto,1607014,Głuchołazy - miasto,108
1610044,Prudnik - miasto,1607015,Głuchołazy - obszar wiejski,41
1610044,Prudnik - miasto,1607034,Korfantów - miasto,12
1610044,Prudnik - miasto,1607035,Korfantów - obszar wiejski,11
1610044,Prudnik - miasto,1607042,Łambinowice,3
1610044,Prudnik - miasto,1607054,Nysa - miasto,134
1610044,Prudnik - miasto,1607055,Nysa - obszar wiejski,13
1610044,Prudnik - miasto,1609042,Komprachcice,3
1610044,Prudnik - miasto,1609074,Niemodlin - miasto,6
1610044,Prudnik - miasto,1609104,Prószków - miasto,7
1610044,Prudnik - miasto,1609105,Prószków - obszar wiejski,20
1610044,Prudnik - miasto,1609112,Tarnów Opolski,3
1610044,Prudnik - miasto,1610014,Biała - miasto,106
1610044,Prudnik - miasto,1610015,Biała - obszar wiejski,19
1610044,Prudnik - miasto,1610024,Głogówek - miasto,107
1610044,Prudnik - miasto,1610025,Głogówek - obszar wiejski,26
